membership:3_PacBio_aggregated_set_id	3_PacBio_aggregated
UW_CRDR-fam-1600303	UW_CRDR-exp-1654932-algn-82a41241f805c712327a8acefa7ec4c8...PacBio
UW_CRDR-fam-1635090	UW_CRDR-exp-1654933-algn-d0e84203c7066b2e02c1d04666181ba0...PacBio
UW_CRDR-fam-1635090	UW_CRDR-exp-1654934-algn-70f518b16155f7823db5e3485a43c1af...PacBio
UW_CRDR-fam-1635090	UW_CRDR-exp-1654935-algn-9e72d74833f26f2926af910e087775ed...PacBio
UW_CRDR-fam-1639948	UW_CRDR-exp-1654936-algn-bfc4bd5de03ee06e3d5328ed93f508a3...PacBio
UW_CRDR-fam-1639948	UW_CRDR-exp-1654937-algn-c163c9d911a69dff859e6d88bbef6fb1...PacBio
UW_CRDR-fam-1639948	UW_CRDR-exp-1654938-algn-380f5a4ec43b801ac9214367d342dcde...PacBio
UW_CRDR-fam-1639951	UW_CRDR-exp-1654939-algn-5318b2f434623a2d439f5961e09515c4...PacBio
UW_CRDR-fam-1639951	UW_CRDR-exp-1654940-algn-dd5e339b8afd0e2d62ca4e22da0d3dd0...PacBio
UW_CRDR-fam-1639951	UW_CRDR-exp-1654941-algn-22fb2ded2f1aa22d9330e35fa208be6e...PacBio
UW_CRDR-fam-1642877	UW_CRDR-exp-1654942-algn-804a17e1e38894e88ba10733f4afa967...PacBio
UW_CRDR-fam-1642877	UW_CRDR-exp-1654943-algn-ad692c208ced10a3b7ed04e325aeec42...PacBio
UW_CRDR-fam-1642877	UW_CRDR-exp-1654944-algn-1d62f705c29fe25eadffa7aae0d9a084...PacBio
UW_CRDR-fam-1641241	UW_CRDR-exp-1654945-algn-fc57f223d1630b9a43aa15a2d6faa6d1...PacBio
UW_CRDR-fam-1641241	UW_CRDR-exp-1654946-algn-8df4d066d0ed193cc0aac49264a39a4b...PacBio
UW_CRDR-fam-1641241	UW_CRDR-exp-1654947-algn-cc627ab592a064a0422ab6f96e8ec4db...PacBio
UW_CRDR-fam-1639954	UW_CRDR-exp-1654948-algn-9e2385325b573dc08cb5c844a3758774...PacBio
UW_CRDR-fam-1639954	UW_CRDR-exp-1654949-algn-ba632888ca51aac925742f91ff0f1db5...PacBio
UW_CRDR-fam-1639954	UW_CRDR-exp-1654950-algn-4120ac35b6aea556cbf162d5337e7da2...PacBio
UW_CRDR-fam-1641247	UW_CRDR-exp-1654951-algn-e9d5ccd0d2cfb3a25afd4327b96c38d6...PacBio
UW_CRDR-fam-1641247	UW_CRDR-exp-1654952-algn-35dba2f88070f92ee8e2271be0bbbf87...PacBio
UW_CRDR-fam-1641247	UW_CRDR-exp-1654953-algn-61982413ff1270c9ba68d0e3710d405a...PacBio
UW_CRDR-fam-1641250	UW_CRDR-exp-1654954-algn-809089e066aaf926df1c87eaebf92500...PacBio
UW_CRDR-fam-1641250	UW_CRDR-exp-1654955-algn-ca10483ea75b8a9d07f144c5771548e2...PacBio
UW_CRDR-fam-1641250	UW_CRDR-exp-1654956-algn-b7aa922e84b4ffc90b991a66d7e2ed83...PacBio
UW_CRDR-fam-1639957	UW_CRDR-exp-1654957-algn-deb9066189f2602401861d9a926c2713...PacBio
UW_CRDR-fam-1639957	UW_CRDR-exp-1654958-algn-b80e54d42806fe10abbae360f8112c2f...PacBio
UW_CRDR-fam-1639957	UW_CRDR-exp-1654959-algn-11e24a571a6605a0d76a8a1967c3763c...PacBio
UW_CRDR-fam-1639960	UW_CRDR-exp-1654960-algn-264b0fa55619d756bc8bf94ccdd5d2c6...PacBio
UW_CRDR-fam-1639960	UW_CRDR-exp-1654961-algn-b85ad0974c3c96298ea2af8c997b09c4...PacBio
UW_CRDR-fam-1639960	UW_CRDR-exp-1654962-algn-27137136063aed077b082bfb237fcb97...PacBio
UW_CRDR-fam-1642871	UW_CRDR-exp-1654963-algn-78d3514d2a70b4fe316e5ef656e9c6bc...PacBio
UW_CRDR-fam-1642871	UW_CRDR-exp-1654964-algn-9e55c8dd8c16cde721a2bd8c3fc12777...PacBio
UW_CRDR-fam-1642871	UW_CRDR-exp-1654965-algn-84b82a8a70599f21195943ed8455f22f...PacBio
UW_CRDR-fam-1654660	UW_CRDR-exp-1654966-algn-d8496b9311a1cde0ed5a812c0f4e831f...PacBio
UW_CRDR-fam-1654660	UW_CRDR-exp-1654967-algn-a1167e00cf9b25484a5004b6b49fe40e...PacBio
UW_CRDR-fam-1654661	UW_CRDR-exp-1654968-algn-a819a4e4f1da00c2909feb89e1359b07...PacBio
UW_CRDR-fam-1642865	UW_CRDR-exp-1654970-algn-49370b2e039875d04812a6cee9ca26ed...PacBio
UW_CRDR-fam-1642865	UW_CRDR-exp-1654971-algn-9ecf12a2dd53e0d77bc3085415abce92...PacBio
UW_CRDR-fam-1642865	UW_CRDR-exp-1654972-algn-2da1bc4d4fc9edd5379efe508fbab537...PacBio
UW_CRDR-fam-1654973	UW_CRDR-exp-1654973-algn-7bb3e8a1dc5e3921f40d764a4da262c3...PacBio
UW_CRDR-fam-1654973	UW_CRDR-exp-1654974-algn-a6dc702747bdc5f7589c1d2fb3ffa35f...PacBio
UW_CRDR-fam-1642847	UW_CRDR-exp-1654975-algn-b846166b9cd5d5685c2580def8fe673a...PacBio
UW_CRDR-fam-1642847	UW_CRDR-exp-1654976-algn-0fb7c4055bef99f94d8d22e2c47d2f93...PacBio
UW_CRDR-fam-1642847	UW_CRDR-exp-1654977-algn-ebbc5082c718269caad56052279b3116...PacBio
UW_CRDR-fam-1641256	UW_CRDR-exp-1654978-algn-8e16360d7f0ca61965949e93c5facf41...PacBio
UW_CRDR-fam-1641256	UW_CRDR-exp-1654979-algn-d94ffb43d3d5e75d326383132bb71371...PacBio
UW_CRDR-fam-1641256	UW_CRDR-exp-1654980-algn-9d276cac824253d15bb746b077ef2601...PacBio
UW_CRDR-fam-1654663	UW_CRDR-exp-1654981-algn-e80eca0de87c27bc4d35e83d6c3df360...PacBio
UW_CRDR-fam-1654663	UW_CRDR-exp-1654982-algn-e59c433266a4c63fae8f6a3cc6a89779...PacBio
UW_CRDR-fam-1653540	UW_CRDR-exp-1654983-algn-6128e87892794fe032ca321e6330a9a2...PacBio
UW_CRDR-fam-1653540	UW_CRDR-exp-1654984-algn-0dad0c4f27e78b675f94f7861104b917...PacBio
UW_CRDR-fam-1648799	UW_CRDR-exp-1654985-algn-025fadc3580ce55ba1b528abc8137791...PacBio
UW_CRDR-fam-1648799	UW_CRDR-exp-1654986-algn-98b3c8e620368fdca90108c508114201...PacBio
UW_CRDR-fam-1648799	UW_CRDR-exp-1654987-algn-9254f5d99e582ba37fcc635bd1b92281...PacBio
UW_CRDR-fam-1648802	UW_CRDR-exp-1654988-algn-e43ac288020320316b6577d948356789...PacBio
UW_CRDR-fam-1648802	UW_CRDR-exp-1654989-algn-e1bbc04e1323d68b73eeb9f38e1da987...PacBio
UW_CRDR-fam-1648802	UW_CRDR-exp-1654990-algn-d21eafdde14b373c2cca11804ce0415f...PacBio
UW_CRDR-fam-1647128	UW_CRDR-exp-1654991-algn-40ec9bb0f96684cf8bba27a1c9b51bad...PacBio
UW_CRDR-fam-1647128	UW_CRDR-exp-1654992-algn-b454b8a52e644cb2fc86e1fa8fd706e6...PacBio
UW_CRDR-fam-1648805	UW_CRDR-exp-1654993-algn-2c0a6ffaa150a7482a53d602039b6092...PacBio
UW_CRDR-fam-1648805	UW_CRDR-exp-1654994-algn-66b7903292ceea1a0fb157247119d05b...PacBio
UW_CRDR-fam-1648805	UW_CRDR-exp-1654995-algn-e991718ac19891909068ec3287ba8453...PacBio
UW_CRDR-fam-1642883	UW_CRDR-exp-1654996-algn-1131dbbd1869dfbd0a3a81478cf5e48f...PacBio
UW_CRDR-fam-1642883	UW_CRDR-exp-1654997-algn-154f9f98389d81b25371431b1c32f255...PacBio
UW_CRDR-fam-1642883	UW_CRDR-exp-1654998-algn-c1e214c0bd1d255e59f91e04d42ea41a...PacBio
UW_CRDR-fam-1642852	UW_CRDR-exp-1654999-algn-8459f73f4f41205c9d53956743fa2a9d...PacBio
UW_CRDR-fam-1642852	UW_CRDR-exp-1655000-algn-15577a39a3f68fbce89a3d340d10953a...PacBio
UW_CRDR-fam-1642852	UW_CRDR-exp-1655001-algn-55d5d87bc5cb9b71ce99fee9d7ef01a4...PacBio
UW_CRDR-fam-1654664	UW_CRDR-exp-1655002-algn-698aa8300d08f1fc986ee6697e6a4eb7...PacBio
UW_CRDR-fam-1655316	UW_CRDR-exp-1655003-algn-ec67a7931a91352877dbcc38032b2b8d...PacBio
UW_CRDR-fam-1642853	UW_CRDR-exp-1655004-algn-0e87cb49ab99933c75a7f68627ecadbd...PacBio
UW_CRDR-fam-1642853	UW_CRDR-exp-1655005-algn-6f6769c36e286df303db5b00ce403b24...PacBio
UW_CRDR-fam-1642853	UW_CRDR-exp-1655006-algn-eaa8e386e4544df9a7e34b5918515737...PacBio
UW_CRDR-fam-1642856	UW_CRDR-exp-1655007-algn-a5ec506268e5febacb91eb8f10464f0e...PacBio
UW_CRDR-fam-1642856	UW_CRDR-exp-1655008-algn-f676d29b477d0e734e8b6b95cd9b79b4...PacBio
UW_CRDR-fam-1642856	UW_CRDR-exp-1655009-algn-5e63785e3040fa4316cf32de66c19df2...PacBio
UW_CRDR-fam-1642859	UW_CRDR-exp-1655010-algn-064a174ec6d5dccdb1e4fd3cf772cd11...PacBio
UW_CRDR-fam-1642859	UW_CRDR-exp-1655011-algn-d226b15eab87313b0405fec71d05a2e0...PacBio
UW_CRDR-fam-1642859	UW_CRDR-exp-1655012-algn-f783a1576347fb70455a7d5ea38f0278...PacBio
UW_CRDR-fam-1642862	UW_CRDR-exp-1655013-algn-d5bb7a264fdc7ba39f84377a74b28d88...PacBio
UW_CRDR-fam-1642862	UW_CRDR-exp-1655014-algn-2185e3df312660bd45a90d25e7f03942...PacBio
UW_CRDR-fam-1642862	UW_CRDR-exp-1655015-algn-5b304e0b3991a9d63829f5fd23ed7d60...PacBio
UW_CRDR-fam-1653680	UW_CRDR-exp-1655016-algn-fd3475e729d55b85ff9c32e59ed52479...PacBio
UW_CRDR-fam-1653680	UW_CRDR-exp-1655017-algn-57a60743c76817c052bcb2b7310e9047...PacBio
UW_CRDR-fam-1653680	UW_CRDR-exp-1655018-algn-ccb987aeb8e9a13c0c3709559bf72e41...PacBio
UW_CRDR-fam-1654658	UW_CRDR-exp-1655019-algn-601ff60ae168e0b141250425c86f99dc...PacBio
UW_CRDR-fam-1654658	UW_CRDR-exp-1655020-algn-e9afa36f97f2f02f7ca750bd18195916...PacBio
UW_CRDR-fam-1654658	UW_CRDR-exp-1655021-algn-bc2225333873ae8cc6dc03092fee7617...PacBio
UW_CRDR-fam-1647117	UW_CRDR-exp-1655022-algn-55496a67539bdb85d91ed1070a5cde99...PacBio
UW_CRDR-fam-1647117	UW_CRDR-exp-1655023-algn-d8565b8912ef144ce96a51ae72b5325f...PacBio
UW_CRDR-fam-1647117	UW_CRDR-exp-1655024-algn-0c226267e76ee6e451c15cffd9760f32...PacBio
UW_CRDR-fam-1654665	UW_CRDR-exp-1655025-algn-0188cdabf5f433c0c529770d385d4369...PacBio
UW_CRDR-fam-1647120	UW_CRDR-exp-1655026-algn-5fe44d4e377ef922c1fd221b8ac903f1...PacBio
UW_CRDR-fam-1647120	UW_CRDR-exp-1655027-algn-9695ea4b33858806a062cc8fcc5e0366...PacBio
UW_CRDR-fam-1647120	UW_CRDR-exp-1655028-algn-0f42397f63b5db6f5fc257d56b7bb578...PacBio
UW_CRDR-fam-1647123	UW_CRDR-exp-1655029-algn-9878f86f931933ad5bf5665aeacfc5b7...PacBio
UW_CRDR-fam-1647123	UW_CRDR-exp-1655030-algn-4f585a259192296529a7ea2ab1129b66...PacBio
UW_CRDR-fam-1647123	UW_CRDR-exp-1655031-algn-d675ae335e3ee5641a2b112ef00fb41a...PacBio
UW_CRDR-fam-1639927	UW_CRDR-exp-1655032-algn-7e18ce4e77481a1f16cabdffc578f05f...PacBio
UW_CRDR-fam-1639927	UW_CRDR-exp-1655033-algn-b899d574aba4488b53db330ec7adec88...PacBio
UW_CRDR-fam-1639927	UW_CRDR-exp-1655034-algn-4002b6e9177a970e31bffaf78d036400...PacBio
